Name,Label,Canton_name
Vuisternens-devant-Romont,19,Fribourg
Vuisternens-en-Ogoz,19,Fribourg
Vuiteboeuf,9,Lausanne
Vulliens,9,Lausanne
Vullierens,9,Lausanne
Vully-les-Lacs,19,Fribourg
Vérossaz,6,Sion
Vétroz,6,Sion
Wachseldorn,16,Bern
Wagenhausen,23,Frauenfeld
Wahlen,18,Delémont
Walchwil,4,Luzern
Wald (AR),21,St. Gallen
Wald (BE) (Urne commune),16,Bern
Wald (ZH),5,Zürich
Waldenburg,3,Basel
Waldkirch,21,St. Gallen
Waldstatt,21,St. Gallen
Walenstadt,21,St. Gallen
Walkringen,16,Bern
Wallbach,3,Basel
Wallenried,19,Fribourg
Wallisellen,5,Zürich
Walliswil bei Niederbipp,13,Solothurn
Walliswil bei Wangen,13,Solothurn
Walperswil,16,Bern
Waltalingen,23,Frauenfeld
Waltensburg/Vuorz,7,Rapperswil-Jona
Waltenschwil,20,Aarau
Walterswil (BE),16,Bern
Walterswil (SO),13,Solothurn
Walzenhausen,21,St. Gallen
Wangen (SZ),7,Rapperswil-Jona
Wangen an der Aare,13,Solothurn
Wangen bei Olten,13,Solothurn
Wangen-Brüttisellen,5,Zürich
Wangenried,13,Solothurn
Wartau,21,St. Gallen
Warth-Weiningen,23,Frauenfeld
Wassen,0,Altdorf (UR)
Wasterkingen,5,Zürich
Wattenwil,16,Bern
Wattwil,21,St. Gallen
Wauwil,4,Luzern
Weesen,21,St. Gallen
Wegenstetten,3,Basel
Weggis,4,Luzern
Weiach,5,Zürich
Weinfelden,23,Frauenfeld
Weiningen (ZH),5,Zürich
Weisslingen,5,Zürich
Welschenrohr,13,Solothurn
Wengi,13,Solothurn
Wenslingen,3,Basel
Werthenstein,4,Luzern
Wettingen,20,Aarau
Wettswil am Albis,5,Zürich
Wetzikon (ZH),5,Zürich
Wichtrach,16,Bern
Widen,5,Zürich
Widnau,21,St. Gallen
Wiedlisbach,13,Solothurn
Wiesendangen,23,Frauenfeld
Wiggiswil (Urne commune),16,Bern
Wigoltingen,23,Frauenfeld
Wikon,20,Aarau
Wil (SG),21,St. Gallen
Wil (ZH),5,Zürich
Wila,5,Zürich
Wilchingen,22,Schaffhausen
Wildberg,5,Zürich
Wilderswil,16,Bern
Wildhaus-Alt St. Johann,21,St. Gallen
Wilen (TG),21,St. Gallen
Wiler (Lötschen),6,Sion
Wiler bei Utzenstorf,16,Bern
Wileroltigen,16,Bern
Wiliberg,20,Aarau
Willadingen,16,Bern
Willisau,4,Luzern
Wimmis,16,Bern
Windisch,20,Aarau
Winkel,5,Zürich
Wintersingen,3,Basel
Winterthur,5,Zürich
Winznau,13,Solothurn
Wisen (SO),3,Basel
Wislikofen,20,Aarau
Wittenbach,21,St. Gallen
Witterswil,3,Basel
Wittinsburg,3,Basel
Wittnau,20,Aarau
Wohlen (AG),20,Aarau
Wohlen bei Bern,16,Bern
Wohlenschwil,20,Aarau
Wolfenschiessen,4,Luzern
Wolfhalden,21,St. Gallen
Wolfisberg,13,Solothurn
Wolfwil,13,Solothurn
Wolhusen,4,Luzern
Wollerau,5,Zürich
Worb,16,Bern
Worben,16,Bern
Wuppenau,23,Frauenfeld
Wynau,13,Solothurn
Wynigen,16,Bern
Wyssachen,16,Bern
Wädenswil,5,Zürich
Wäldi,23,Frauenfeld
Wängi,23,Frauenfeld
Wölflinswil,20,Aarau
Wünnewil-Flamatt,19,Fribourg
Würenlingen,20,Aarau
Würenlos,20,Aarau
Yens,9,Lausanne
Yverdon-les-Bains,9,Lausanne
Yvonand,9,Lausanne
Yvorne,6,Sion
Zeglingen,13,Solothurn
Zeihen,20,Aarau
Zeiningen,3,Basel
Zell (LU),4,Luzern
Zell (ZH),5,Zürich
Zeneggen,6,Sion
Zermatt,6,Sion
Zernez,15,Chur
Zetzwil,20,Aarau
Ziefen,3,Basel
Zielebach,16,Bern
Zihlschlacht-Sitterdorf,23,Frauenfeld
Zillis-Reischen,15,Chur
Zizers,15,Chur
Zofingen,20,Aarau
Zollikofen,16,Bern
Zollikon,5,Zürich
Zuchwil,13,Solothurn
Zufikon,20,Aarau
Zug,5,Zürich
Zullwil,13,Solothurn
Zumholz,19,Fribourg
Zumikon,5,Zürich
Zunzgen,3,Basel
Zuoz,15,Chur
Zuzgen,3,Basel
Zuzwil (BE),16,Bern
Zuzwil (SG),21,St. Gallen
Zweisimmen,16,Bern
Zwieselberg,16,Bern
Zwingen,3,Basel
Zwischbergen,6,Sion
Zäziwil,16,Bern
Zürich,5,Zürich
