Name,Label,Canton_name
Kirchlindach,19,Bern
Kleinandelfingen,5,Winterthur
Kleinbösingen,19,Bern
Kleinlützel,3,Basel
Klingnau,20,Zürich
Klosters-Serneus,15,Uzwil
Kloten,5,Winterthur
Knonau,17,Zug
Knutwil,4,Luzern
Koblenz,20,Zürich
Konolfingen,16,Köniz
Koppigen,16,Köniz
Kradolf-Schönenberg,21,St. Gallen
Krattigen,16,Köniz
Krauchthal,16,Köniz
Kreuzlingen,23,Frauenfeld
Kriechenwil,9,Lausanne
Kriegstetten,16,Köniz
Kriens,7,Kriens
Kyburg,5,Winterthur
Känerkinden,3,Basel
Kölliken,20,Zürich
Köniz,16,Köniz
Küblis,15,Uzwil
Künten,5,Winterthur
Küsnacht (ZH),17,Zug
Küssnacht (SZ),4,Luzern
Küttigen,20,Zürich
L'Abbaye,9,Lausanne
L'Abergement,9,Lausanne
L'Isle,9,Lausanne
La Baroche,18,Delémont
La Brillaz,9,Lausanne
La Brévine,24,La Chaux-de-Fonds
La Chaux (Cossonay),9,Lausanne
La Chaux-de-Fonds,24,La Chaux-de-Fonds
La Chaux-des-Breuleux,16,Köniz
La Chaux-du-Milieu,24,La Chaux-de-Fonds
La Côte-aux-Fées,9,Lausanne
La Ferrière,24,La Chaux-de-Fonds
La Folliaz,9,Lausanne
La Neuveville,24,La Chaux-de-Fonds
La Praz,9,Lausanne
La Punt-Chamues-ch,15,Uzwil
La Rippe,9,Lausanne
La Roche,19,Bern
La Sagne,24,La Chaux-de-Fonds
La Sarraz,24,La Chaux-de-Fonds
La Sonnaz,16,Köniz
La Tour-de-Peilz,19,Bern
La Tène,16,Köniz
La Verrerie,19,Bern
Laax,15,Uzwil
Lachen,7,Kriens
Laconnex,10,Genève
Lajoux (JU),24,La Chaux-de-Fonds
Lalden,6,Sion
Lamone,12,Lugano
Lampenberg,20,Zürich
Lancy,10,Genève
Landiswil,16,Köniz
Landquart,21,St. Gallen
Langenbruck,20,Zürich
Langendorf,16,Köniz
Langenthal,16,Köniz
Langnau am Albis,5,Winterthur
Langnau im Emmental,16,Köniz
Langrickenbach,23,Frauenfeld
Lantsch/Lenz,21,St. Gallen
Lauenen,19,Bern
Lauerz,21,St. Gallen
Laufen,13,Zuchwil
Laufen-Uhwiesen,5,Winterthur
Laufenburg,20,Zürich
Laupen,16,Köniz
Laupersdorf,16,Köniz
Lauperswil,16,Köniz
Lausanne,9,Lausanne
Lausen,3,Basel
Lauterbrunnen,6,Sion
Lauwil,16,Köniz
Lavertezzo,12,Lugano
Lavey-Morcles,6,Sion
Lavigny,9,Lausanne
Lavizzara,15,Uzwil
Lax,6,Sion
Le Bémont (JU),24,La Chaux-de-Fonds
Le Cerneux-Péquignot,24,La Chaux-de-Fonds
Le Chenit,9,Lausanne
Le Châtelard,6,Sion
Le Flon,9,Lausanne
Le Glèbe,19,Bern
Le Grand-Saconnex,10,Genève
Le Landeron,24,La Chaux-de-Fonds
Le Lieu,9,Lausanne
Le Locle,24,La Chaux-de-Fonds
Le Mont-sur-Lausanne,9,Lausanne
Le Mouret,19,Bern
Le Noirmont,19,Bern
Le Pâquier (FR),9,Lausanne
Le Vaud,9,Lausanne
Leggia,15,Uzwil
Leibstadt,5,Winterthur
Leimbach (AG),20,Zürich
Leissigen,16,Köniz
Lengnau (AG),20,Zürich
Lengnau (BE),16,Köniz
Lengwil,23,Frauenfeld
Lenk,6,Sion
Lens,6,Sion
Lenzburg,20,Zürich
Les Agettes,6,Sion
Les Bois,24,La Chaux-de-Fonds
Les Brenets,24,La Chaux-de-Fonds
Les Breuleux,16,Köniz
Les Clées,9,Lausanne
Les Enfers,24,La Chaux-de-Fonds
Les Genevez (JU),24,La Chaux-de-Fonds
Les Montets,9,Lausanne
Les Planchettes,24,La Chaux-de-Fonds
Les Ponts-de-Martel,24,La Chaux-de-Fonds
Les Verrières,9,Lausanne
Leuggern,5,Winterthur
Leuk,19,Bern
Leukerbad,16,Köniz
Leutwil,20,Zürich
Leuzigen,16,Köniz
Leysin,6,Sion
Leytron,6,Sion
Lichtensteig,7,Kriens
Liddes,6,Sion
Liedertswil,16,Köniz
Liesberg,3,Basel
Liestal,3,Basel
Ligerz,24,La Chaux-de-Fonds
Lignerolle,9,Lausanne
Lignières,24,La Chaux-de-Fonds
Lindau,5,Winterthur
Linden,7,Kriens
Linescio,16,Köniz
Locarno,12,Lugano
Lodrino,15,Uzwil
Lohn (GR),15,Uzwil
Lohn (SH),5,Winterthur
Lohn-Ammannsegg,16,Köniz
Lohnstorf,16,Köniz
Lommis,21,St. Gallen
Lommiswil,16,Köniz
Lonay,9,Lausanne
Longirod,9,Lausanne
Losone,12,Lugano
Lostallo,15,Uzwil
Lostorf,3,Basel
Lotzwil,16,Köniz
Lovatens,19,Bern
Loveresse,16,Köniz
Lucens,9,Lausanne
Lufingen,5,Winterthur
Lugano,12,Lugano
Lugnez,18,Delémont
Luins,9,Lausanne
Lully (FR),9,Lausanne
Lully (VD),9,Lausanne
Lumino,12,Lugano
Lumnezia,15,Uzwil
Lungern,7,Kriens
Lupfig,20,Zürich
Lupsingen,3,Basel
Lurtigen,9,Lausanne
Lussery-Villars,9,Lausanne
Lussy-sur-Morges,9,Lausanne
Luterbach,16,Köniz
Luthern,4,Luzern
Lutry,9,Lausanne
Lutzenberg,21,St. Gallen
Luzein,21,St. Gallen
Luzern,4,Luzern
Lyss,19,Bern
Lyssach,16,Köniz
Läufelfingen,3,Basel
Léchelles,9,Lausanne
Löhningen,5,Winterthur
Lüscherz,16,Köniz
Lüsslingen-Nennigkofen,13,Zuchwil
Lüterkofen-Ichertswil,16,Köniz
Lüterswil-Gächliwil,16,Köniz
Lütisburg,23,Frauenfeld
Lütschental,7,Kriens
Lützelflüh,16,Köniz
Madiswil,16,Köniz
Madulain,15,Uzwil
Magden,20,Zürich
Maggia,16,Köniz
Magliaso,12,Lugano
Maienfeld,21,St. Gallen
Maisprach,20,Zürich
Maladers,21,St. Gallen
Malans,21,St. Gallen
Malters,7,Kriens
Mammern,21,St. Gallen
Mandach,20,Zürich
Manno,12,Lugano
Maracon,19,Bern
Marbach (SG),21,St. Gallen
Marchissy,9,Lausanne
Marly,9,Lausanne
Marmorera,15,Uzwil
Maroggia,12,Lugano
Marsens,19,Bern
Marthalen,5,Winterthur
Martigny,6,Sion
Martigny-Combe,6,Sion
Maschwanden,4,Luzern
Masein,21,St. Gallen
Massagno,12,Lugano
Massongex,6,Sion
Massonnens,19,Bern
Mathod,9,Lausanne
Mathon,15,Uzwil
Matran,9,Lausanne
Matten bei Interlaken,7,Kriens
Mattstetten,16,Köniz
Matzendorf,16,Köniz
Matzingen,5,Winterthur
Mauborget,9,Lausanne
Mauensee,4,Luzern
Maur,5,Winterthur
Mauraz,9,Lausanne
Medel (Lucmagn),15,Uzwil
Meggen,4,Luzern
Meienried,19,Bern
Meierskappel,4,Luzern
Meikirch,19,Bern
Meilen,20,Zürich
Meinier,10,Genève
Meinisberg,16,Köniz
Meiringen,16,Köniz
Meisterschwanden,20,Zürich
Melano,12,Lugano
Melchnau,16,Köniz
Melide,12,Lugano
Mellikon,20,Zürich
Mellingen,5,Winterthur
Mels,21,St. Gallen
Meltingen,16,Köniz
Mendrisio,12,Lugano
Menziken,20,Zürich
Menzingen,17,Zug
Menznau,4,Luzern
Merenschwand,17,Zug
Mergoscia,15,Uzwil
Merishausen,5,Winterthur
Mervelier,16,Köniz
Merzligen,19,Bern
Mesocco,15,Uzwil
Messen,16,Köniz
Mettauertal,5,Winterthur
Mettembert,18,Delémont
Mettmenstetten,17,Zug
Metzerlen-Mariastein,3,Basel
Mex (VD),9,Lausanne
Meyriez,16,Köniz
Meyrin,10,Genève
Mezzovico-Vira,12,Lugano
Mies,9,Lausanne
Miglieglia,12,Lugano
Milvignes,24,La Chaux-de-Fonds
Minusio,12,Lugano
Mirchel,16,Köniz
Misery-Courtion,9,Lausanne
Missy,9,Lausanne
Miège,6,Sion
Moiry,9,Lausanne
Moleno,15,Uzwil
Mollens (VD),9,Lausanne
Mollens (VS),6,Sion
Molondin,19,Bern
Mont-Noble,6,Sion
Mont-Tramelan,16,Köniz
Mont-la-Ville,9,Lausanne
Mont-sur-Rolle,9,Lausanne
Montagny (FR),9,Lausanne
Montagny-près-Yverdon,9,Lausanne
Montalchez,24,La Chaux-de-Fonds
Montana,6,Sion
Montanaire,19,Bern
Montcherand,9,Lausanne
Monte Carasso,12,Lugano
Monteceneri,12,Lugano
Monteggio,12,Lugano
Montet (Glâne),9,Lausanne
Montfaucon,24,La Chaux-de-Fonds
Montherod,9,Lausanne
Monthey,6,Sion
Montilliez,9,Lausanne
Montpreveyres,9,Lausanne
Montreux,9,Lausanne
Montricher,9,Lausanne
Moosleerau,4,Luzern
Moosseedorf,19,Bern
Morbio Inferiore,12,Lugano
Morcote,12,Lugano
Morens (FR),9,Lausanne
Morges,9,Lausanne
Morlon,6,Sion
Morrens (VD),9,Lausanne
Morschach,21,St. Gallen
Mosnang,5,Winterthur
Mosogno,12,Lugano
Moudon,9,Lausanne
Moutier,16,Köniz
Movelier,18,Delémont
Muhen,20,Zürich
Mulegns,15,Uzwil
Mumpf,3,Basel
Mundaun,15,Uzwil
Muntelier,9,Lausanne
Muolen,21,St. Gallen
Muotathal,21,St. Gallen
Muralto,12,Lugano
Murgenthal,16,Köniz
Muri (AG),5,Winterthur
Muri bei Bern,16,Köniz
Muriaux,16,Köniz
Murist,9,Lausanne
Murten,9,Lausanne
Mutrux,24,La Chaux-de-Fonds
Mutten,15,Uzwil
Muttenz,3,Basel
Muzzano,12,Lugano
Mägenwil,17,Zug
Männedorf,5,Winterthur
Märstetten,23,Frauenfeld
Ménières,9,Lausanne
Mézières (FR),9,Lausanne
Mézières (VD),19,Bern
Möhlin,20,Zürich
Mönchaltorf,5,Winterthur
Mönthal,20,Zürich
Mörel-Filet,6,Sion
Mörigen,19,Bern
Möriken-Wildegg,20,Zürich
Mörschwil,21,St. Gallen
Mötschwil,19,Bern
Mühlau,4,Luzern
Mühleberg,16,Köniz
Mühledorf (BE),16,Köniz
Mühlethurnen,16,Köniz
Müllheim,23,Frauenfeld
Mülligen,20,Zürich
Mümliswil-Ramiswil,16,Köniz
Münchenbuchsee,19,Bern
Münchenstein,3,Basel
Münchenwiler,19,Bern
Münchwilen (AG),3,Basel
Münchwilen (TG),21,St. Gallen
Münsingen,16,Köniz
Münster-Geschinen,6,Sion
Münsterlingen,23,Frauenfeld
Müntschemier,16,Köniz
Naters,6,Sion
Nebikon,20,Zürich
Neckertal,23,Frauenfeld
Neerach,5,Winterthur
Neftenbach,23,Frauenfeld
Neggio,12,Lugano
Nendaz,6,Sion
Nenzlingen,13,Zuchwil
Nesslau,7,Kriens
Neuchâtel,24,La Chaux-de-Fonds
Neuendorf,20,Zürich
Neuenegg,16,Köniz
Neuenhof,20,Zürich
Neuenkirch,4,Luzern
Neuhausen am Rheinfall,5,Winterthur
Neuheim,17,Zug
Neunforn,23,Frauenfeld
Neunkirch,5,Winterthur
Neyruz (FR),9,Lausanne
Nidau,16,Köniz
Niederbipp,16,Köniz
Niederbuchsiten,20,Zürich
Niederbüren,21,St. Gallen
Niederdorf,20,Zürich
Niedergesteln,6,Sion
Niederglatt,5,Winterthur
Niedergösgen,16,Köniz
Niederhasli,5,Winterthur
Niederhelfenschwil,21,St. Gallen
Niederhünigen,16,Köniz
Niederlenz,20,Zürich
Niedermuhlern,16,Köniz
Niederried bei Interlaken,1,Niederried bei Interlaken
Niederrohrdorf,5,Winterthur
Niederwald,6,Sion
Niederweningen,5,Winterthur
Niederwil (AG),20,Zürich
Niederönz,16,Köniz
Niederösch,16,Köniz
Nods,24,La Chaux-de-Fonds
Noflen,16,Köniz
Noréaz,9,Lausanne
Nottwil,4,Luzern
Novaggio,12,Lugano
Novalles,9,Lausanne
Novazzano,12,Lugano
Noville,6,Sion
Nufenen,15,Uzwil
Nuglar-St. Pantaleon,13,Zuchwil
Nunningen,13,Zuchwil
Nusshof,20,Zürich
Nuvilly,9,Lausanne
Nyon,10,Genève
Nürensdorf,20,Zürich
Oberbalm,16,Köniz
Oberbipp,16,Köniz
